Data canvi estat sequera,Codi unitat explotació,Unitat explotació,Codi estat sequera hidrològic,Estat sequera hidrològic,Codi estat sequera pluviomètric,Estat sequera pluviomètric,Codi Municipi,Nom Municipi
11/04/2025,13,Embassament Ter- Llobregat,00005,PREALERTA,00001,NORMALITAT,082140,Vilassar de Dalt
11/04/2025,13,Embassament Ter- Llobregat,00005,PREALERTA,00001,NORMALITAT,082191,Vilassar de Mar
11/04/2025,13,Embassament Ter- Llobregat,00005,PREALERTA,00001,NORMALITAT,083041,Vilobí del Penedès
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,080023,Aguilar de Segarra
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,430017,Aiguamúrcia
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,080082,Argençola
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,080214,Bellprat
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,430287,"Bisbal del Penedès, la"
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,430304,Bonastre
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,430363,Cabra del Camp
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,080312,Calaf
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,080636,Castellolí
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,080713,Copons
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,080850,Font-rubí
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,430799,Masllorenç
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,430901,"Montmell, el"
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,430976,"Nou de Gaià, la"
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,430982,Nulles
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,081461,Olesa de Bonesvalls
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,431055,"Piles, les"
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,431114,"Pobla de Montornès, la"
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,431135,"Pont d'Armentera, el"
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,431418,Pontils
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,081688,Pontons
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,081705,"Prats de Rei, els"
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,431205,Querol
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,431264,"Riera de Gaià, la"
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,431325,Rodonyà
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,081859,Rubió
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,431359,Salomó
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,431397,Santa Coloma de Queralt
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,082264,Sant Martí de Tous
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,082286,Sant Martí Sesgueioles
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,082325,Sant Pere de Riudebitlles
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,081897,Sant Pere Sallavinera
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,082362,Sant Quintí de Mediona
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,082877,Torrelavit
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,082956,Vallirana
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,082975,Veciana
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,431649,Vespella de Gaià
26/03/2025,01,Anoia - Gaià,00004,NORMALITAT,00001,NORMALITAT,431652,Vilabella
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,080288,Cabrera d'Anoia
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,080446,Capellades
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,080484,Carme
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,081022,Igualada
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,081038,Jorba
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,081043,"Llacuna, la"
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,081228,Mediona
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,081430,Òdena
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,081521,Orpí
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,081653,"Pobla de Claramunt, la"
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,082508,Santa Margarida de Montbui
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,082573,Santa Maria de Miralles
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,082861,"Torre de Claramunt, la"
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,082922,Vallbona d'Anoia
26/03/2025,02,Aqüífer Carme - Capellades,00004,NORMALITAT,00001,NORMALITAT,083020,Vilanova del Camí
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,170010,Agullana
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,170118,"Armentera, l'"
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,170427,Capmany
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,170643,Espolla
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,170773,Garriguella
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,170865,"Jonquera, la"
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,171002,Masarac
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,171061,Mollet de Peralada
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,171208,Palau-saverdera
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,171289,Pau
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,171292,Pedret i Marzà
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,171328,Peralada
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,171582,Sant Climent Sescebes
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,171753,Sant Miquel de Fluvià
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,171766,Sant Mori
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,171788,Sant Pere Pescador
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,171984,Torroella de Fluvià
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,172109,Ventalló
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,172142,Vilabertran
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,172174,Viladamat
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,172235,Vilajuïga
26/03/2025,03,Aqüífer Fluvià - Muga,00007,EXCEPCIONALITAT,00001,NORMALITAT,172253,Vilamacolum
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,080142,Aiguafreda
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,080174,Balenyà
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,080266,"Brull, el"
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,080370,Calldetenes
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,170366,Campdevànol
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,170372,Campelles
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,170391,Camprodon
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,080556,Castellcir
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,080673,Centelles
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082541,"Esquirol, l'"
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,081347,Figaró-Montmany
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,080832,Folgueroles
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,080879,Gallifa
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,081000,Gurb
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,170911,Llanars
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,081115,Malla
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,081120,Manlleu
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,081167,"Masies de Roda, les"
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,081173,"Masies de Voltregà, les"
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,171077,Molló
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,081311,Montesquiu
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,081290,Muntanyola
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,171122,Ogassa
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,081509,Orís
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,171254,Pardines
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,081607,Perafita
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,171349,Planoles
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,170433,Queralbs
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,171450,Ribes de Freser
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,171479,Ripoll
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,081831,Roda de Ter
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082439,Santa Cecília de Voltregà
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082460,Santa Eugènia de Berga
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082476,Santa Eulàlia de Riuprimer
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082536,Santa Maria de Besora
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,081995,Sant Bartomeu del Grau
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082016,Sant Boi de Lluçanès
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082107,Sant Feliu de Codines
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082153,Sant Hipòlit de Voltregà
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,171674,Sant Joan de les Abadesses
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082205,Sant Julià de Vilatorta
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082233,Sant Llorenç Savall
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082248,Sant Martí de Centelles
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,171772,Sant Pau de Segúries
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082331,Sant Pere de Torelló
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082378,Sant Quirze de Besora
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082397,Sant Quirze Safaja
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082652,Sant Vicenç de Torelló
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,171925,Setcases
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082690,Seva
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082711,Sobremunt
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082726,Sora
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082763,Tagamanent
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082785,Taradell
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082750,Tavèrnoles
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082802,Tavertet
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082830,Tona
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082858,Torelló
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,172018,Toses
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,171707,Vallfogona de Ripollès
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,082981,Vic
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,172121,Vidrà
26/03/2025,07,Capçalera del Ter,00004,NORMALITAT,00001,NORMALITAT,172240,Vilallonga de Ter
26/03/2025,09,Embassament Darnius- Boadella,00006,ALERTA,00001,NORMALITAT,170307,Cabanes
26/03/2025,09,Embassament Darnius- Boadella,00006,ALERTA,00001,NORMALITAT,170329,Cadaqués
26/03/2025,09,Embassament Darnius- Boadella,00006,ALERTA,00001,NORMALITAT,170470,Castelló d'Empúries
26/03/2025,09,Embassament Darnius- Boadella,00006,ALERTA,00001,NORMALITAT,170059,"Far d'Empordà, el"
26/03/2025,09,Embassament Darnius- Boadella,00006,ALERTA,00001,NORMALITAT,170669,Figueres
26/03/2025,09,Embassament Darnius- Boadella,00006,ALERTA,00001,NORMALITAT,170741,Fortià
26/03/2025,09,Embassament Darnius- Boadella,00006,ALERTA,00001,NORMALITAT,170932,Llers
26/03/2025,09,Embassament Darnius- Boadella,00006,ALERTA,00001,NORMALITAT,171518,Riumors
26/03/2025,09,Embassament Darnius- Boadella,00006,ALERTA,00001,NORMALITAT,171523,Roses
26/03/2025,09,Embassament Darnius- Boadella,00006,ALERTA,00001,NORMALITAT,171827,Santa Llogaia d'Àlguema
26/03/2025,09,Embassament Darnius- Boadella,00006,ALERTA,00001,NORMALITAT,172266,Vilamalla
26/03/2025,09,Embassament Darnius- Boadella,00006,ALERTA,00001,NORMALITAT,172305,Vila-sacra
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170031,Albanyà
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170123,Avinyonet de Puigventós
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170160,Bàscara
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,172348,Biure
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170293,Boadella i les Escaules
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170268,Borrassà
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170314,Cabanelles
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170412,Cantallops
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170519,Cistella
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170545,Colera
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170583,Crespià
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170600,Darnius
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170656,Esponellà
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170754,Garrigàs
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170871,Juià
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170887,Lladó
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170926,Llançà
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171024,Maçanet de Cabrenys
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170985,Maià de Montcal
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171117,Navata
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171156,Ordis
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171194,Palau de Santa Eulàlia
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171306,"Pera, la"
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171352,Pont de Molins
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171365,Pontós
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171387,Portbou
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171404,"Port de la Selva, el"
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171432,Rabós
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171680,Sant Joan de Mollet
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171714,Sant Llorenç de la Muga
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171735,Sant Martí Vell
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171870,"Saus, Camallera i Llampaies"
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171886,"Selva de Mar, la"
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170524,Siurana
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,171962,Terrades
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,170144,"Vajol, la"
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,172168,Viladasens
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,172180,Vilademuls
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,172214,Vilafant
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,172272,Vilamaniscle
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,172288,Vilanant
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,172229,Vilaür
26/03/2025,14,Empordà,00006,ALERTA,00001,NORMALITAT,172327,Vilopriu
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,080044,Alpens
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,080109,Artés
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,080116,Avià
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,080121,Avinyó
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,080229,Berga
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,080348,Calders
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,080497,Casserres
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,080641,Castellterçol
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,080706,Collsuspina
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,080790,"Estany, l'"
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,080902,Gaià
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,080924,Gironella
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,080958,Granera
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,081094,Lluçà
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,082423,Marganell
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,081385,Moià
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,081287,Monistrol de Calders
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,081271,Monistrol de Montserrat
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,081398,Mura
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,081496,Olost
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,081445,Olvan
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,081516,Oristà
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,081712,Prats de Lluçanès
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,081770,"Quar, la"
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,081799,Rellinars
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,081884,Sagàs
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,081918,Sallent
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,081957,Sant Agustí de Lluçanès
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,082554,Santa Maria de Merlès
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,082589,Santa Maria d'Oló
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,082129,Sant Feliu Sasserra
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,082251,Sant Martí d'Albars
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,082779,Talamanca
26/03/2025,16,Mig Llobregat,00004,NORMALITAT,00001,NORMALITAT,082917,Vacarisses
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,430075,"Aleixar, l'"
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,430094,Alforja
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,430173,"Argentera, l'"
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,430213,Barberà de la Conca
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,430311,"Borges del Camp, les"
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,430332,Botarell
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,430398,Capafonts
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,430458,Colldejou
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,430542,"Espluga de Francolí, l'"
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,430593,Figuerola del Camp
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,430614,Forès
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,430918,Mont-ral
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,431074,Pira
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,431188,Pratdip
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,431248,"Riba, la"
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,431286,Riudecols
26/03/2025,17,Prades - Llaberia,00004,NORMALITAT,00001,NORMALITAT,431303,Rocafort de Queralt
